issf_core_id,geographic_scope_type,year,selected_theme_issue_id,theme_issue_value_id,theme_issue_id,theme_issue_category,country,region
744,Local,2012,3734,140,183,Governance,Mexico,Latin America & The Caribbean
744,Local,2012,3735,148,183,Governance,Mexico,Latin America & The Caribbean
746,Local,2001,3739,102,180,Economic,Mexico,Latin America & The Caribbean
746,Local,2001,3740,145,180,Economic,Mexico,Latin America & The Caribbean
746,Local,2001,3741,146,181,Ecological,Mexico,Latin America & The Caribbean
746,Local,2001,3742,141,183,Governance,Mexico,Latin America & The Caribbean
747,Regional,2009,3743,145,180,Economic,0,#N/A
747,Regional,2009,3744,118,181,Ecological,0,#N/A
747,Regional,2009,3745,117,181,Ecological,0,#N/A
747,Regional,2009,3746,146,181,Ecological,0,#N/A
747,Regional,2009,3747,135,183,Governance,0,#N/A
747,Regional,2009,3748,138,183,Governance,0,#N/A
747,Regional,2009,3749,141,183,Governance,0,#N/A
747,Regional,2009,3750,141,183,Governance,0,#N/A
751,Sub-national,1998,3757,119,181,Ecological,Solomon Is.,Asia & Oceania
751,Sub-national,1998,3758,120,181,Ecological,Solomon Is.,Asia & Oceania
751,Sub-national,1998,3759,121,181,Ecological,Solomon Is.,Asia & Oceania
751,Sub-national,1998,3760,138,183,Governance,Solomon Is.,Asia & Oceania
753,Sub-national,2004,3766,119,181,Ecological,Solomon Is.,Asia & Oceania
753,Sub-national,2004,3767,115,181,Ecological,Solomon Is.,Asia & Oceania
753,Sub-national,2004,3768,120,181,Ecological,Solomon Is.,Asia & Oceania
753,Sub-national,2004,3769,121,181,Ecological,Solomon Is.,Asia & Oceania
753,Sub-national,2004,3770,138,183,Governance,Solomon Is.,Asia & Oceania
754,Sub-national,2010,3771,103,180,Economic,Canada,North America
754,Sub-national,2010,3771,103,180,Economic,Iceland,Europe
754,Sub-national,2010,3772,123,182,Social/Cultural,Canada,North America
754,Sub-national,2010,3772,123,182,Social/Cultural,Iceland,Europe
754,Sub-national,2010,3773,128,182,Social/Cultural,Canada,North America
754,Sub-national,2010,3773,128,182,Social/Cultural,Iceland,Europe
754,Sub-national,2010,3774,128,182,Social/Cultural,Canada,North America
754,Sub-national,2010,3774,128,182,Social/Cultural,Iceland,Europe
756,Local,2007,3776,119,181,Ecological,Chile,Latin America & The Caribbean
756,Local,2007,3777,115,181,Ecological,Chile,Latin America & The Caribbean
756,Local,2007,3778,117,181,Ecological,Chile,Latin America & The Caribbean
756,Local,2007,3779,146,181,Ecological,Chile,Latin America & The Caribbean
757,Local,2010,3780,117,181,Ecological,Mexico,Latin America & The Caribbean
757,Local,2010,3781,128,182,Social/Cultural,Mexico,Latin America & The Caribbean
757,Local,2010,3782,133,182,Social/Cultural,Mexico,Latin America & The Caribbean
757,Local,2010,3783,135,183,Governance,Mexico,Latin America & The Caribbean
757,Local,2010,3784,137,183,Governance,Mexico,Latin America & The Caribbean
757,Local,2010,3785,141,183,Governance,Mexico,Latin America & The Caribbean
757,Local,2010,3786,141,183,Governance,Mexico,Latin America & The Caribbean
757,Local,2010,3787,142,183,Governance,Mexico,Latin America & The Caribbean
757,Local,2010,3788,143,183,Governance,Mexico,Latin America & The Caribbean
760,Regional,2009,3795,114,181,Ecological,0,#N/A
760,Regional,2009,3796,122,181,Ecological,0,#N/A
760,Regional,2009,3797,117,181,Ecological,0,#N/A
763,National,2007,3807,121,181,Ecological,Madagascar,Africa
763,National,2007,3808,146,181,Ecological,Madagascar,Africa
764,Local,2004,3809,119,181,Ecological,Lithuania,Europe
764,Local,2004,3810,135,183,Governance,Lithuania,Europe
764,Local,2004,3811,141,183,Governance,Lithuania,Europe
764,Local,2004,3812,143,183,Governance,Lithuania,Europe
765,National,2009,3813,141,183,Governance,Finland,Europe
765,National,2009,3814,141,183,Governance,Finland,Europe
766,National,2005,3815,117,181,Ecological,Belize,Latin America & The Caribbean
766,National,2005,3816,119,181,Ecological,Belize,Latin America & The Caribbean
766,National,2005,3817,117,181,Ecological,Belize,Latin America & The Caribbean
766,National,2005,3818,146,181,Ecological,Belize,Latin America & The Caribbean
766,National,2005,3819,142,183,Governance,Belize,Latin America & The Caribbean
766,National,2005,3820,143,183,Governance,Belize,Latin America & The Caribbean
769,Local,1998,3832,102,180,Economic,Chile,Latin America & The Caribbean
769,Local,1998,3833,145,180,Economic,Chile,Latin America & The Caribbean
769,Local,1998,3834,117,181,Ecological,Chile,Latin America & The Caribbean
769,Local,1998,3835,117,181,Ecological,Chile,Latin America & The Caribbean
769,Local,1998,3836,141,183,Governance,Chile,Latin America & The Caribbean
770,National,2012,3837,105,180,Economic,Colombia,Latin America & The Caribbean
770,National,2012,3838,119,181,Ecological,Colombia,Latin America & The Caribbean
770,National,2012,3839,117,181,Ecological,Colombia,Latin America & The Caribbean
770,National,2012,3840,146,181,Ecological,Colombia,Latin America & The Caribbean
770,National,2012,3841,128,182,Social/Cultural,Colombia,Latin America & The Caribbean
770,National,2012,3842,141,183,Governance,Colombia,Latin America & The Caribbean
770,National,2012,3843,142,183,Governance,Colombia,Latin America & The Caribbean
770,National,2012,3844,143,183,Governance,Colombia,Latin America & The Caribbean
771,National,2009,3845,115,181,Ecological,Chile,Latin America & The Caribbean
771,National,2009,3846,117,181,Ecological,Chile,Latin America & The Caribbean
771,National,2009,3847,121,181,Ecological,Chile,Latin America & The Caribbean
771,National,2009,3848,128,182,Social/Cultural,Chile,Latin America & The Caribbean
771,National,2009,3849,133,182,Social/Cultural,Chile,Latin America & The Caribbean
771,National,2009,3850,147,182,Social/Cultural,Chile,Latin America & The Caribbean
771,National,2009,3851,135,183,Governance,Chile,Latin America & The Caribbean
771,National,2009,3852,141,183,Governance,Chile,Latin America & The Caribbean
771,National,2009,3853,141,183,Governance,Chile,Latin America & The Caribbean
771,National,2009,3854,142,183,Governance,Chile,Latin America & The Caribbean
771,National,2009,3855,143,183,Governance,Chile,Latin America & The Caribbean
772,Local,2006,3856,115,181,Ecological,Chile,Latin America & The Caribbean
772,Local,2006,3857,120,181,Ecological,Chile,Latin America & The Caribbean
772,Local,2006,3858,121,181,Ecological,Chile,Latin America & The Caribbean
772,Local,2006,3859,128,182,Social/Cultural,Chile,Latin America & The Caribbean
772,Local,2006,3860,133,182,Social/Cultural,Chile,Latin America & The Caribbean
772,Local,2006,3861,147,182,Social/Cultural,Chile,Latin America & The Caribbean
772,Local,2006,3862,135,183,Governance,Chile,Latin America & The Caribbean
772,Local,2006,3863,137,183,Governance,Chile,Latin America & The Caribbean
772,Local,2006,3864,143,183,Governance,Chile,Latin America & The Caribbean
772,Local,2006,3865,141,183,Governance,Chile,Latin America & The Caribbean
772,Local,2006,3866,141,183,Governance,Chile,Latin America & The Caribbean
772,Local,2006,3867,142,183,Governance,Chile,Latin America & The Caribbean
772,Local,2006,3868,143,183,Governance,Chile,Latin America & The Caribbean
773,National,2009,3869,119,181,Ecological,Guadeloupe,Latin America & The Caribbean
773,National,2009,3869,119,181,Ecological,Martinique,Latin America & The Caribbean
773,National,2009,3870,117,181,Ecological,Guadeloupe,Latin America & The Caribbean
773,National,2009,3870,117,181,Ecological,Martinique,Latin America & The Caribbean
773,National,2009,3871,120,181,Ecological,Guadeloupe,Latin America & The Caribbean
773,National,2009,3871,120,181,Ecological,Martinique,Latin America & The Caribbean
773,National,2009,3872,148,183,Governance,Guadeloupe,Latin America & The Caribbean
773,National,2009,3872,148,183,Governance,Martinique,Latin America & The Caribbean
774,National,2006,3873,112,180,Economic,Estonia,Europe
774,National,2006,3874,103,180,Economic,Estonia,Europe
774,National,2006,3875,119,181,Ecological,Estonia,Europe
774,National,2006,3876,123,182,Social/Cultural,Estonia,Europe
774,National,2006,3877,141,183,Governance,Estonia,Europe
777,National,2000,3888,125,182,Social/Cultural,Chile,Latin America & The Caribbean
777,National,2000,3889,128,182,Social/Cultural,Chile,Latin America & The Caribbean
777,National,2000,3890,128,182,Social/Cultural,Chile,Latin America & The Caribbean
777,National,2000,3891,133,182,Social/Cultural,Chile,Latin America & The Caribbean
777,National,2000,3892,141,183,Governance,Chile,Latin America & The Caribbean
777,National,2000,3893,148,183,Governance,Chile,Latin America & The Caribbean
778,Local,2000,3894,125,182,Social/Cultural,Mexico,Latin America & The Caribbean
778,Local,2000,3895,128,182,Social/Cultural,Mexico,Latin America & The Caribbean
778,Local,2000,3896,128,182,Social/Cultural,Mexico,Latin America & The Caribbean
778,Local,2000,3897,133,182,Social/Cultural,Mexico,Latin America & The Caribbean
778,Local,2000,3898,147,182,Social/Cultural,Mexico,Latin America & The Caribbean
778,Local,2000,3899,148,183,Governance,Mexico,Latin America & The Caribbean
779,Local,2000,3900,128,182,Social/Cultural,Mexico,Latin America & The Caribbean
779,Local,2000,3901,128,182,Social/Cultural,Mexico,Latin America & The Caribbean
779,Local,2000,3902,133,182,Social/Cultural,Mexico,Latin America & The Caribbean
779,Local,2000,3903,147,182,Social/Cultural,Mexico,Latin America & The Caribbean
779,Local,2000,3904,141,183,Governance,Mexico,Latin America & The Caribbean
779,Local,2000,3905,148,183,Governance,Mexico,Latin America & The Caribbean
780,Local,2000,3906,103,180,Economic,Mexico,Latin America & The Caribbean
780,Local,2000,3907,124,182,Social/Cultural,Mexico,Latin America & The Caribbean
780,Local,2000,3908,125,182,Social/Cultural,Mexico,Latin America & The Caribbean
780,Local,2000,3909,128,182,Social/Cultural,Mexico,Latin America & The Caribbean
783,Regional,2011,3913,135,183,Governance,0,#N/A
783,Regional,2011,3914,141,183,Governance,0,#N/A
783,Regional,2011,3915,142,183,Governance,0,#N/A
783,Regional,2011,3916,143,183,Governance,0,#N/A
784,Sub-national,2013,3917,123,182,Social/Cultural,Canada,North America
784,Sub-national,2013,3917,123,182,Social/Cultural,Norway,Europe
784,Sub-national,2013,3918,128,182,Social/Cultural,Canada,North America
784,Sub-national,2013,3918,128,182,Social/Cultural,Norway,Europe
784,Sub-national,2013,3919,135,183,Governance,Canada,North America
784,Sub-national,2013,3919,135,183,Governance,Norway,Europe
784,Sub-national,2013,3920,141,183,Governance,Canada,North America
784,Sub-national,2013,3920,141,183,Governance,Norway,Europe
785,National,2000,3921,125,182,Social/Cultural,Peru,Latin America & The Caribbean
785,National,2000,3922,128,182,Social/Cultural,Peru,Latin America & The Caribbean
785,National,2000,3923,133,182,Social/Cultural,Peru,Latin America & The Caribbean
785,National,2000,3924,147,182,Social/Cultural,Peru,Latin America & The Caribbean
786,Sub-national,2000,3925,124,182,Social/Cultural,Brazil,Latin America & The Caribbean
786,Sub-national,2000,3926,125,182,Social/Cultural,Brazil,Latin America & The Caribbean
786,Sub-national,2000,3927,128,182,Social/Cultural,Brazil,Latin America & The Caribbean
786,Sub-national,2000,3928,133,182,Social/Cultural,Brazil,Latin America & The Caribbean
786,Sub-national,2000,3929,147,182,Social/Cultural,Brazil,Latin America & The Caribbean
787,National,1999,3930,135,183,Governance,Denmark,Europe
787,National,1999,3931,141,183,Governance,Denmark,Europe
787,National,1999,3932,143,183,Governance,Denmark,Europe
788,Sub-national,2011,3933,146,181,Ecological,Finland,Europe
788,Sub-national,2011,3934,123,182,Social/Cultural,Finland,Europe
788,Sub-national,2011,3935,137,183,Governance,Finland,Europe
789,Local,2010,3936,114,181,Ecological,Norway,Europe
789,Local,2010,3937,121,181,Ecological,Norway,Europe
789,Local,2010,3938,141,183,Governance,Norway,Europe
789,Local,2010,3939,140,183,Governance,Norway,Europe
791,Sub-national,2008,3943,132,182,Social/Cultural,Norway,Europe
791,Sub-national,2008,3944,128,182,Social/Cultural,Norway,Europe
791,Sub-national,2008,3945,135,183,Governance,Norway,Europe
792,Sub-national,2000,3946,103,180,Economic,Brazil,Latin America & The Caribbean
792,Sub-national,2000,3947,124,182,Social/Cultural,Brazil,Latin America & The Caribbean
792,Sub-national,2000,3948,125,182,Social/Cultural,Brazil,Latin America & The Caribbean
792,Sub-national,2000,3949,128,182,Social/Cultural,Brazil,Latin America & The Caribbean
792,Sub-national,2000,3950,133,182,Social/Cultural,Brazil,Latin America & The Caribbean
792,Sub-national,2000,3951,147,182,Social/Cultural,Brazil,Latin America & The Caribbean
794,Local,2010,3959,146,181,Ecological,Peru,Latin America & The Caribbean
795,Local,2007,3960,102,180,Economic,Argentina,Latin America & The Caribbean
795,Local,2007,3961,145,180,Economic,Argentina,Latin America & The Caribbean
795,Local,2007,3962,117,181,Ecological,Argentina,Latin America & The Caribbean
795,Local,2007,3963,117,181,Ecological,Argentina,Latin America & The Caribbean
795,Local,2007,3964,141,183,Governance,Argentina,Latin America & The Caribbean
795,Local,2007,3965,141,183,Governance,Argentina,Latin America & The Caribbean
796,National,2002,3966,135,183,Governance,Norway,Europe
797,National,1993,3967,121,181,Ecological,Iceland,Europe
797,National,1993,3968,132,182,Social/Cultural,Iceland,Europe
797,National,1993,3969,133,182,Social/Cultural,Iceland,Europe
798,National,2011,3970,135,183,Governance,Norway,Europe
799,National,1995,3971,135,183,Governance,Iceland,Europe
799,National,1995,3972,141,183,Governance,Iceland,Europe
800,National,2003,3973,146,181,Ecological,Venezuela,Latin America & The Caribbean
801,Local,2007,3974,116,181,Ecological,Mexico,Latin America & The Caribbean
801,Local,2007,3975,146,181,Ecological,Mexico,Latin America & The Caribbean
801,Local,2007,3976,128,182,Social/Cultural,Mexico,Latin America & The Caribbean
801,Local,2007,3977,141,183,Governance,Mexico,Latin America & The Caribbean
801,Local,2007,3978,141,183,Governance,Mexico,Latin America & The Caribbean
801,Local,2007,3979,140,183,Governance,Mexico,Latin America & The Caribbean
802,National,2009,3980,117,181,Ecological,Ecuador,Latin America & The Caribbean
802,National,2009,3981,146,181,Ecological,Ecuador,Latin America & The Caribbean
803,National,2009,3982,146,181,Ecological,Italy,Europe
806,Local,2013,3994,103,180,Economic,Colombia,Latin America & The Caribbean
806,Local,2013,3995,115,181,Ecological,Colombia,Latin America & The Caribbean
806,Local,2013,3996,117,181,Ecological,Colombia,Latin America & The Caribbean
806,Local,2013,3997,146,181,Ecological,Colombia,Latin America & The Caribbean
806,Local,2013,3998,123,182,Social/Cultural,Colombia,Latin America & The Caribbean
806,Local,2013,3999,127,182,Social/Cultural,Colombia,Latin America & The Caribbean
806,Local,2013,4000,126,182,Social/Cultural,Colombia,Latin America & The Caribbean
806,Local,2013,4001,128,182,Social/Cultural,Colombia,Latin America & The Caribbean
806,Local,2013,4002,128,182,Social/Cultural,Colombia,Latin America & The Caribbean
806,Local,2013,4003,127,182,Social/Cultural,Colombia,Latin America & The Caribbean
806,Local,2013,4004,137,183,Governance,Colombia,Latin America & The Caribbean
806,Local,2013,4005,141,183,Governance,Colombia,Latin America & The Caribbean
806,Local,2013,4006,141,183,Governance,Colombia,Latin America & The Caribbean
806,Local,2013,4007,142,183,Governance,Colombia,Latin America & The Caribbean
806,Local,2013,4008,143,183,Governance,Colombia,Latin America & The Caribbean
807,Local,2000,4009,117,181,Ecological,Brazil,Latin America & The Caribbean
807,Local,2000,4010,128,182,Social/Cultural,Brazil,Latin America & The Caribbean
807,Local,2000,4011,135,183,Governance,Brazil,Latin America & The Caribbean
807,Local,2000,4012,137,183,Governance,Brazil,Latin America & The Caribbean
807,Local,2000,4013,138,183,Governance,Brazil,Latin America & The Caribbean
807,Local,2000,4014,141,183,Governance,Brazil,Latin America & The Caribbean
807,Local,2000,4015,141,183,Governance,Brazil,Latin America & The Caribbean
807,Local,2000,4016,142,183,Governance,Brazil,Latin America & The Caribbean
807,Local,2000,4017,143,183,Governance,Brazil,Latin America & The Caribbean
807,Local,2000,4018,140,183,Governance,Brazil,Latin America & The Caribbean
808,National,2011,4019,119,181,Ecological,Croatia,Europe
808,National,2011,4020,146,181,Ecological,Croatia,Europe
808,National,2011,4021,143,183,Governance,Croatia,Europe
810,Local,2014,4028,115,181,Ecological,Mexico,Latin America & The Caribbean
810,Local,2014,4029,117,181,Ecological,Mexico,Latin America & The Caribbean
810,Local,2014,4030,128,182,Social/Cultural,Mexico,Latin America & The Caribbean
810,Local,2014,4031,127,182,Social/Cultural,Mexico,Latin America & The Caribbean
810,Local,2014,4032,133,182,Social/Cultural,Mexico,Latin America & The Caribbean
810,Local,2014,4033,135,183,Governance,Mexico,Latin America & The Caribbean
810,Local,2014,4034,141,183,Governance,Mexico,Latin America & The Caribbean
810,Local,2014,4035,141,183,Governance,Mexico,Latin America & The Caribbean
810,Local,2014,4036,142,183,Governance,Mexico,Latin America & The Caribbean
810,Local,2014,4037,143,183,Governance,Mexico,Latin America & The Caribbean
811,National,2011,4038,102,180,Economic,Barbados,Latin America & The Caribbean
811,National,2011,4039,105,180,Economic,Barbados,Latin America & The Caribbean
811,National,2011,4040,105,180,Economic,Barbados,Latin America & The Caribbean
811,National,2011,4041,116,181,Ecological,Barbados,Latin America & The Caribbean
811,National,2011,4042,115,181,Ecological,Barbados,Latin America & The Caribbean
811,National,2011,4043,117,181,Ecological,Barbados,Latin America & The Caribbean
811,National,2011,4044,120,181,Ecological,Barbados,Latin America & The Caribbean
811,National,2011,4045,125,182,Social/Cultural,Barbados,Latin America & The Caribbean
811,National,2011,4046,128,182,Social/Cultural,Barbados,Latin America & The Caribbean
811,National,2011,4047,147,182,Social/Cultural,Barbados,Latin America & The Caribbean
811,National,2011,4048,137,183,Governance,Barbados,Latin America & The Caribbean
811,National,2011,4049,141,183,Governance,Barbados,Latin America & The Caribbean
811,National,2011,4050,141,183,Governance,Barbados,Latin America & The Caribbean
811,National,2011,4051,142,183,Governance,Barbados,Latin America & The Caribbean
811,National,2011,4052,143,183,Governance,Barbados,Latin America & The Caribbean
811,National,2011,4053,148,183,Governance,Barbados,Latin America & The Caribbean
812,National,1998,4054,119,181,Ecological,Cyprus,Europe
812,National,1998,4054,119,181,Ecological,Turkey,Europe
812,National,1998,4055,146,181,Ecological,Cyprus,Europe
812,National,1998,4055,146,181,Ecological,Turkey,Europe
812,National,1998,4056,141,183,Governance,Cyprus,Europe
812,National,1998,4056,141,183,Governance,Turkey,Europe
812,National,1998,4057,143,183,Governance,Cyprus,Europe
812,National,1998,4057,143,183,Governance,Turkey,Europe
813,National,2011,4058,102,180,Economic,Brazil,Latin America & The Caribbean
813,National,2011,4059,103,180,Economic,Brazil,Latin America & The Caribbean
813,National,2011,4060,116,181,Ecological,Brazil,Latin America & The Caribbean
813,National,2011,4061,115,181,Ecological,Brazil,Latin America & The Caribbean
813,National,2011,4062,117,181,Ecological,Brazil,Latin America & The Caribbean
813,National,2011,4063,121,181,Ecological,Brazil,Latin America & The Caribbean
813,National,2011,4064,146,181,Ecological,Brazil,Latin America & The Caribbean
813,National,2011,4065,125,182,Social/Cultural,Brazil,Latin America & The Caribbean
813,National,2011,4066,128,182,Social/Cultural,Brazil,Latin America & The Caribbean
813,National,2011,4067,128,182,Social/Cultural,Brazil,Latin America & The Caribbean
813,National,2011,4068,127,182,Social/Cultural,Brazil,Latin America & The Caribbean
813,National,2011,4069,147,182,Social/Cultural,Brazil,Latin America & The Caribbean
813,National,2011,4070,135,183,Governance,Brazil,Latin America & The Caribbean
813,National,2011,4071,137,183,Governance,Brazil,Latin America & The Caribbean
813,National,2011,4072,138,183,Governance,Brazil,Latin America & The Caribbean
813,National,2011,4073,143,183,Governance,Brazil,Latin America & The Caribbean
813,National,2011,4074,141,183,Governance,Brazil,Latin America & The Caribbean
813,National,2011,4075,141,183,Governance,Brazil,Latin America & The Caribbean
813,National,2011,4076,142,183,Governance,Brazil,Latin America & The Caribbean
813,National,2011,4077,143,183,Governance,Brazil,Latin America & The Caribbean
813,National,2011,4078,148,183,Governance,Brazil,Latin America & The Caribbean
814,Local,2011,4080,122,181,Ecological,Colombia,Latin America & The Caribbean
814,Local,2011,4081,115,181,Ecological,Colombia,Latin America & The Caribbean
814,Local,2011,4083,125,182,Social/Cultural,Colombia,Latin America & The Caribbean
814,Local,2011,4084,128,182,Social/Cultural,Colombia,Latin America & The Caribbean
814,Local,2011,4085,128,182,Social/Cultural,Colombia,Latin America & The Caribbean
814,Local,2011,4086,127,182,Social/Cultural,Colombia,Latin America & The Caribbean
814,Local,2011,4087,141,183,Governance,Colombia,Latin America & The Caribbean
814,Local,2011,4088,141,183,Governance,Colombia,Latin America & The Caribbean
814,Local,2011,4089,142,183,Governance,Colombia,Latin America & The Caribbean
814,Local,2011,4090,143,183,Governance,Colombia,Latin America & The Caribbean
814,Local,2011,4091,148,183,Governance,Colombia,Latin America & The Caribbean
815,Local,2010,4093,135,183,Governance,Italy,Europe
815,Local,2010,4094,137,183,Governance,Italy,Europe
815,Local,2010,4095,141,183,Governance,Italy,Europe
816,National,2011,4096,103,180,Economic,Costa Rica,Latin America & The Caribbean
816,National,2011,4097,145,180,Economic,Costa Rica,Latin America & The Caribbean
816,National,2011,4098,117,181,Ecological,Costa Rica,Latin America & The Caribbean
816,National,2011,4099,125,182,Social/Cultural,Costa Rica,Latin America & The Caribbean
816,National,2011,4100,128,182,Social/Cultural,Costa Rica,Latin America & The Caribbean
816,National,2011,4101,128,182,Social/Cultural,Costa Rica,Latin America & The Caribbean
816,National,2011,4102,141,183,Governance,Costa Rica,Latin America & The Caribbean
816,National,2011,4103,142,183,Governance,Costa Rica,Latin America & The Caribbean
816,National,2011,4104,143,183,Governance,Costa Rica,Latin America & The Caribbean
817,National,2011,4105,117,181,Ecological,Dominican Rep.,Latin America & The Caribbean
817,National,2011,4106,117,181,Ecological,Dominican Rep.,Latin America & The Caribbean
817,National,2011,4107,146,181,Ecological,Dominican Rep.,Latin America & The Caribbean
817,National,2011,4108,125,182,Social/Cultural,Dominican Rep.,Latin America & The Caribbean
817,National,2011,4109,128,182,Social/Cultural,Dominican Rep.,Latin America & The Caribbean
817,National,2011,4110,141,183,Governance,Dominican Rep.,Latin America & The Caribbean
817,National,2011,4111,142,183,Governance,Dominican Rep.,Latin America & The Caribbean
821,National,2011,4122,103,180,Economic,Grenada,Latin America & The Caribbean
821,National,2011,4123,117,181,Ecological,Grenada,Latin America & The Caribbean
821,National,2011,4124,128,182,Social/Cultural,Grenada,Latin America & The Caribbean
821,National,2011,4125,135,183,Governance,Grenada,Latin America & The Caribbean
821,National,2011,4126,143,183,Governance,Grenada,Latin America & The Caribbean
821,National,2011,4127,141,183,Governance,Grenada,Latin America & The Caribbean
821,National,2011,4128,141,183,Governance,Grenada,Latin America & The Caribbean
821,National,2011,4130,143,183,Governance,Grenada,Latin America & The Caribbean
823,National,2011,4134,105,180,Economic,Mexico,Latin America & The Caribbean
823,National,2011,4135,103,180,Economic,Mexico,Latin America & The Caribbean
823,National,2011,4136,145,180,Economic,Mexico,Latin America & The Caribbean
823,National,2011,4137,122,181,Ecological,Mexico,Latin America & The Caribbean
823,National,2011,4138,115,181,Ecological,Mexico,Latin America & The Caribbean
823,National,2011,4139,117,181,Ecological,Mexico,Latin America & The Caribbean
823,National,2011,4140,146,181,Ecological,Mexico,Latin America & The Caribbean
823,National,2011,4141,125,182,Social/Cultural,Mexico,Latin America & The Caribbean
823,National,2011,4142,126,182,Social/Cultural,Mexico,Latin America & The Caribbean
823,National,2011,4143,128,182,Social/Cultural,Mexico,Latin America & The Caribbean
823,National,2011,4144,147,182,Social/Cultural,Mexico,Latin America & The Caribbean
823,National,2011,4145,135,183,Governance,Mexico,Latin America & The Caribbean
823,National,2011,4146,137,183,Governance,Mexico,Latin America & The Caribbean
823,National,2011,4147,141,183,Governance,Mexico,Latin America & The Caribbean
823,National,2011,4148,141,183,Governance,Mexico,Latin America & The Caribbean
823,National,2011,4149,142,183,Governance,Mexico,Latin America & The Caribbean
823,National,2011,4150,143,183,Governance,Mexico,Latin America & The Caribbean
823,National,2011,4151,148,183,Governance,Mexico,Latin America & The Caribbean
824,National,2011,4152,103,180,Economic,Puerto Rico,Latin America & The Caribbean
824,National,2011,4153,117,181,Ecological,Puerto Rico,Latin America & The Caribbean
824,National,2011,4154,146,181,Ecological,Puerto Rico,Latin America & The Caribbean
824,National,2011,4155,125,182,Social/Cultural,Puerto Rico,Latin America & The Caribbean
824,National,2011,4156,126,182,Social/Cultural,Puerto Rico,Latin America & The Caribbean
824,National,2011,4157,128,182,Social/Cultural,Puerto Rico,Latin America & The Caribbean
824,National,2011,4158,147,182,Social/Cultural,Puerto Rico,Latin America & The Caribbean
824,National,2011,4159,135,183,Governance,Puerto Rico,Latin America & The Caribbean
824,National,2011,4160,137,183,Governance,Puerto Rico,Latin America & The Caribbean
824,National,2011,4161,141,183,Governance,Puerto Rico,Latin America & The Caribbean
824,National,2011,4162,142,183,Governance,Puerto Rico,Latin America & The Caribbean
824,National,2011,4163,143,183,Governance,Puerto Rico,Latin America & The Caribbean
824,National,2011,4164,148,183,Governance,Puerto Rico,Latin America & The Caribbean
825,National,2011,4165,145,180,Economic,Trinidad and Tobago,Latin America & The Caribbean
825,National,2011,4166,117,181,Ecological,Trinidad and Tobago,Latin America & The Caribbean
825,National,2011,4167,122,181,Ecological,Trinidad and Tobago,Latin America & The Caribbean
825,National,2011,4168,115,181,Ecological,Trinidad and Tobago,Latin America & The Caribbean
825,National,2011,4169,117,181,Ecological,Trinidad and Tobago,Latin America & The Caribbean
825,National,2011,4170,146,181,Ecological,Trinidad and Tobago,Latin America & The Caribbean
825,National,2011,4171,125,182,Social/Cultural,Trinidad and Tobago,Latin America & The Caribbean
825,National,2011,4172,128,182,Social/Cultural,Trinidad and Tobago,Latin America & The Caribbean
825,National,2011,4173,147,182,Social/Cultural,Trinidad and Tobago,Latin America & The Caribbean
825,National,2011,4174,135,183,Governance,Trinidad and Tobago,Latin America & The Caribbean
825,National,2011,4175,137,183,Governance,Trinidad and Tobago,Latin America & The Caribbean
825,National,2011,4176,141,183,Governance,Trinidad and Tobago,Latin America & The Caribbean
825,National,2011,4177,142,183,Governance,Trinidad and Tobago,Latin America & The Caribbean
825,National,2011,4178,143,183,Governance,Trinidad and Tobago,Latin America & The Caribbean
825,National,2011,4179,148,183,Governance,Trinidad and Tobago,Latin America & The Caribbean
826,National,2011,4180,102,180,Economic,Uruguay,Latin America & The Caribbean
826,National,2011,4181,105,180,Economic,Uruguay,Latin America & The Caribbean
826,National,2011,4182,117,181,Ecological,Uruguay,Latin America & The Caribbean
826,National,2011,4183,146,181,Ecological,Uruguay,Latin America & The Caribbean
826,National,2011,4184,137,183,Governance,Uruguay,Latin America & The Caribbean
826,National,2011,4185,141,183,Governance,Uruguay,Latin America & The Caribbean
826,National,2011,4186,142,183,Governance,Uruguay,Latin America & The Caribbean
826,National,2011,4187,143,183,Governance,Uruguay,Latin America & The Caribbean
827,Local,1993,4188,133,182,Social/Cultural,Mexico,Latin America & The Caribbean
827,Local,1993,4189,147,182,Social/Cultural,Mexico,Latin America & The Caribbean
827,Local,1993,4190,135,183,Governance,Mexico,Latin America & The Caribbean
827,Local,1993,4191,138,183,Governance,Mexico,Latin America & The Caribbean
827,Local,1993,4192,141,183,Governance,Mexico,Latin America & The Caribbean
827,Local,1993,4193,142,183,Governance,Mexico,Latin America & The Caribbean
827,Local,1993,4194,143,183,Governance,Mexico,Latin America & The Caribbean
843,Sub-national,2002,4272,117,181,Ecological,South Africa,Africa
843,Sub-national,2002,4273,137,183,Governance,South Africa,Africa
845,Local,2008,4278,146,181,Ecological,Colombia,Latin America & The Caribbean
846,National,2009,4279,117,181,Ecological,South Africa,Africa
846,National,2009,4280,120,181,Ecological,South Africa,Africa
846,National,2009,4281,146,181,Ecological,South Africa,Africa
846,National,2009,4282,128,182,Social/Cultural,South Africa,Africa
850,Local,2007,4292,102,180,Economic,Brazil,Latin America & The Caribbean
850,Local,2007,4293,105,180,Economic,Brazil,Latin America & The Caribbean
850,Local,2007,4294,103,180,Economic,Brazil,Latin America & The Caribbean
850,Local,2007,4295,121,181,Ecological,Brazil,Latin America & The Caribbean
850,Local,2007,4296,146,181,Ecological,Brazil,Latin America & The Caribbean
