issf_core_id,category,,year,country
744,Governance,Local,2012,Mexico
744,Governance,Local,2012,Mexico
744,Governance,Local,2012,Mexico
770,Economic,National,2012,Colombia
770,Ecological,National,2012,Colombia
770,Ecological,National,2012,Colombia
770,Ecological,National,2012,Colombia
770,Social/Cultural,National,2012,Colombia
770,Governance,National,2012,Colombia
770,Governance,National,2012,Colombia
770,Governance,National,2012,Colombia
872,Economic,National,2012,Madagascar
872,Ecological,National,2012,Madagascar
919,Ecological,Local,2012,Canada
919,Ecological,Local,2012,Canada
919,Ecological,Local,2012,Canada
919,Governance,Local,2012,Canada
984,Economic,National,2012,Dominica
984,Economic,National,2012,Dominica
984,Ecological,National,2012,Dominica
984,Governance,National,2012,Dominica
992,Ecological,Sub-national,2012,Brazil
1041,Economic,Sub-national,2012,India
1041,Social/Cultural,Sub-national,2012,India
2214,Ecological,Local,2012,Spain
2214,Ecological,Local,2012,Spain
2214,Ecological,Local,2012,Spain
2554,Ecological,Sub-national,2012,Ecuador
2554,Ecological,Sub-national,2012,Ecuador
2877,Ecological,Local,2012,Argentina
3391,Social/Cultural,Local,2012,Brazil
3392,Ecological,Local,2012,Canada
3784,Economic,Local,2012,Ghana
3784,Economic,Local,2012,Ghana
3784,Economic,Local,2012,Ghana
3784,Economic,Local,2012,Ghana
3784,Economic,Local,2012,Ghana
3863,Economic,Local,2012,Brazil
3863,Ecological,Local,2012,Brazil
3863,Ecological,Local,2012,Brazil
3863,Social/Cultural,Local,2012,Brazil
3863,Social/Cultural,Local,2012,Brazil
3863,Social/Cultural,Local,2012,Brazil
3863,Governance,Local,2012,Brazil
3901,Economic,Sub-national,2012,Malaysia
3901,Economic,Sub-national,2012,Malaysia
3901,Ecological,Sub-national,2012,Malaysia
3901,Ecological,Sub-national,2012,Malaysia
3901,Ecological,Sub-national,2012,Malaysia
3901,Ecological,Sub-national,2012,Malaysia
3901,Social/Cultural,Sub-national,2012,Malaysia
3901,Social/Cultural,Sub-national,2012,Malaysia
3901,Social/Cultural,Sub-national,2012,Malaysia
3901,Social/Cultural,Sub-national,2012,Malaysia
3901,Social/Cultural,Sub-national,2012,Malaysia
3901,Governance,Sub-national,2012,Malaysia
3901,Governance,Sub-national,2012,Malaysia
3901,Governance,Sub-national,2012,Malaysia
9,Ecological,Local,2013,United Kingdom
9,Ecological,Local,2013,United Kingdom
9,Social/Cultural,Local,2013,United Kingdom
9,Governance,Local,2013,United Kingdom
9,Governance,Local,2013,United Kingdom
9,Governance,Local,2013,United Kingdom
9,Governance,Local,2013,United Kingdom
9,Governance,Local,2013,United Kingdom
10,Economic,Local,2013,Italy
10,Ecological,Local,2013,Italy
10,Ecological,Local,2013,Italy
10,Ecological,Local,2013,Italy
10,Ecological,Local,2013,Italy
10,Ecological,Local,2013,Italy
11,Governance,Sub-national,2013,Sweden
11,Governance,Sub-national,2013,Sweden
11,Governance,Sub-national,2013,Sweden
20,Economic,Sub-national,2013,United Kingdom
20,Economic,Sub-national,2013,United Kingdom
20,Social/Cultural,Sub-national,2013,United Kingdom
20,Social/Cultural,Sub-national,2013,United Kingdom
20,Social/Cultural,Sub-national,2013,United Kingdom
20,Social/Cultural,Sub-national,2013,United Kingdom
20,Social/Cultural,Sub-national,2013,United Kingdom
20,Social/Cultural,Sub-national,2013,United Kingdom
20,Social/Cultural,Sub-national,2013,United Kingdom
20,Social/Cultural,Sub-national,2013,United Kingdom
20,Social/Cultural,Sub-national,2013,United Kingdom
20,Social/Cultural,Sub-national,2013,United Kingdom
20,Social/Cultural,Sub-national,2013,United Kingdom
20,Social/Cultural,Sub-national,2013,United Kingdom
20,Governance,Sub-national,2013,United Kingdom
20,Governance,Sub-national,2013,United Kingdom
20,Governance,Sub-national,2013,United Kingdom
30,Economic,Sub-national,2013,United States of America
30,Economic,Sub-national,2013,United States of America
30,Economic,Sub-national,2013,United States of America
30,Ecological,Sub-national,2013,United States of America
30,Ecological,Sub-national,2013,United States of America
30,Governance,Sub-national,2013,United States of America
30,Governance,Sub-national,2013,United States of America
34,Economic,National,2013,Spain
34,Economic,National,2013,Spain
34,Economic,National,2013,Spain
34,Ecological,National,2013,Spain
34,Social/Cultural,National,2013,Spain
34,Social/Cultural,National,2013,Spain
34,Social/Cultural,National,2013,Spain
34,Social/Cultural,National,2013,Spain
34,Governance,National,2013,Spain
34,Governance,National,2013,Spain
80,Ecological,Sub-national,2013,Canada
80,Ecological,Sub-national,2013,Canada
123,Ecological,Local,2013,Colombia
123,Ecological,Local,2013,Colombia
123,Ecological,Local,2013,Colombia
123,Ecological,Local,2013,Colombia
123,Ecological,Local,2013,Colombia
123,Ecological,Local,2013,Colombia
123,Social/Cultural,Local,2013,Colombia
123,Social/Cultural,Local,2013,Colombia
123,Governance,Local,2013,Colombia
123,Governance,Local,2013,Colombia
123,Governance,Local,2013,Colombia
123,Governance,Local,2013,Colombia
123,Governance,Local,2013,Colombia
123,Governance,Local,2013,Colombia
123,Governance,Local,2013,Colombia
123,Governance,Local,2013,Colombia
123,Governance,Local,2013,Colombia
123,Governance,Local,2013,Colombia
127,Economic,Local,2013,United Kingdom
127,Ecological,Local,2013,United Kingdom
127,Ecological,Local,2013,United Kingdom
127,Ecological,Local,2013,United Kingdom
127,Social/Cultural,Local,2013,United Kingdom
127,Social/Cultural,Local,2013,United Kingdom
127,Social/Cultural,Local,2013,United Kingdom
127,Social/Cultural,Local,2013,United Kingdom
127,Governance,Local,2013,United Kingdom
127,Governance,Local,2013,United Kingdom
127,Governance,Local,2013,United Kingdom
127,Governance,Local,2013,United Kingdom
141,Economic,Sub-national,2013,United Kingdom
141,Social/Cultural,Sub-national,2013,United Kingdom
141,Social/Cultural,Sub-national,2013,United Kingdom
141,Social/Cultural,Sub-national,2013,United Kingdom
141,Social/Cultural,Sub-national,2013,United Kingdom
142,Ecological,Sub-national,2013,United Kingdom
142,Ecological,Sub-national,2013,United Kingdom
142,Ecological,Sub-national,2013,United Kingdom
142,Social/Cultural,Sub-national,2013,United Kingdom
142,Social/Cultural,Sub-national,2013,United Kingdom
142,Social/Cultural,Sub-national,2013,United Kingdom
142,Social/Cultural,Sub-national,2013,United Kingdom
142,Governance,Sub-national,2013,United Kingdom
142,Governance,Sub-national,2013,United Kingdom
142,Governance,Sub-national,2013,United Kingdom
142,Governance,Sub-national,2013,United Kingdom
142,Governance,Sub-national,2013,United Kingdom
143,Economic,Sub-national,2013,United Kingdom
143,Economic,Sub-national,2013,United Kingdom
143,Economic,Sub-national,2013,United Kingdom
143,Economic,Sub-national,2013,United Kingdom
143,Social/Cultural,Sub-national,2013,United Kingdom
143,Social/Cultural,Sub-national,2013,United Kingdom
143,Social/Cultural,Sub-national,2013,United Kingdom
143,Social/Cultural,Sub-national,2013,United Kingdom
150,Ecological,Local,2013,United Kingdom
150,Ecological,Local,2013,United Kingdom
150,Social/Cultural,Local,2013,United Kingdom
150,Social/Cultural,Local,2013,United Kingdom
150,Governance,Local,2013,United Kingdom
150,Governance,Local,2013,United Kingdom
150,Governance,Local,2013,United Kingdom
150,Governance,Local,2013,United Kingdom
178,Ecological,Local,2013,Zambia
178,Ecological,Local,2013,Zambia
178,Ecological,Local,2013,Zambia
203,Ecological,Local,2013,Colombia
203,Ecological,Local,2013,Colombia
203,Ecological,Local,2013,Colombia
203,Ecological,Local,2013,Colombia
203,Social/Cultural,Local,2013,Colombia
203,Governance,Local,2013,Colombia
213,Economic,National,2013,Madagascar
213,Economic,National,2013,Madagascar
213,Social/Cultural,National,2013,Madagascar
240,Ecological,Sub-national,2013,Spain
240,Ecological,Sub-national,2013,Spain
240,Social/Cultural,Sub-national,2013,Spain
240,Governance,Sub-national,2013,Spain
240,Governance,Sub-national,2013,Spain
240,Governance,Sub-national,2013,Spain
240,Governance,Sub-national,2013,Spain
242,Economic,Local,2013,Kenya
242,Ecological,Local,2013,Kenya
242,Ecological,Local,2013,Kenya
242,Social/Cultural,Local,2013,Kenya
242,Social/Cultural,Local,2013,Kenya
248,Economic,National,2013,Anguilla
248,Economic,National,2013,Anguilla
248,Economic,National,2013,Anguilla
248,Economic,National,2013,Anguilla
248,Ecological,National,2013,Anguilla
248,Ecological,National,2013,Anguilla
248,Ecological,National,2013,Anguilla
248,Social/Cultural,National,2013,Anguilla
248,Social/Cultural,National,2013,Anguilla
248,Social/Cultural,National,2013,Anguilla
248,Governance,National,2013,Anguilla
252,Economic,Local,2013,Brazil
252,Ecological,Local,2013,Brazil
252,Ecological,Local,2013,Brazil
252,Social/Cultural,Local,2013,Brazil
252,Governance,Local,2013,Brazil
252,Governance,Local,2013,Brazil
252,Governance,Local,2013,Brazil
252,Governance,Local,2013,Brazil
254,Ecological,Sub-national,2013,Brazil
254,Ecological,Sub-national,2013,Brazil
254,Governance,Sub-national,2013,Brazil
254,Governance,Sub-national,2013,Brazil
263,Ecological,National,2013,Belize
263,Ecological,National,2013,Belize
263,Governance,National,2013,Belize
264,Ecological,Sub-national,2013,Belize
264,Ecological,Sub-national,2013,Belize
264,Ecological,Sub-national,2013,Belize
264,Social/Cultural,Sub-national,2013,Belize
264,Governance,Sub-national,2013,Belize
264,Governance,Sub-national,2013,Belize
264,Governance,Sub-national,2013,Belize
267,Ecological,Sub-national,2013,United States of America
267,Ecological,Sub-national,2013,United States of America
267,Ecological,Sub-national,2013,United States of America
274,Economic,National,2013,Mexico
274,Social/Cultural,National,2013,Mexico
274,Social/Cultural,National,2013,Mexico
274,Governance,National,2013,Mexico
274,Governance,National,2013,Mexico
274,Governance,National,2013,Mexico
274,Governance,National,2013,Mexico
279,Ecological,National,2013,Turks and Caicos Islands
279,Governance,National,2013,Turks and Caicos Islands
279,Governance,National,2013,Turks and Caicos Islands
291,Social/Cultural,National,2013,United States of America
291,Social/Cultural,National,2013,United States of America
291,Governance,National,2013,United States of America
321,Social/Cultural,Local,2013,United States of America
321,Social/Cultural,Local,2013,United States of America
321,Social/Cultural,Local,2013,United States of America
321,Social/Cultural,Local,2013,United States of America
321,Social/Cultural,Local,2013,United States of America
329,Economic,Local,2013,Mexico
329,Ecological,Local,2013,Mexico
329,Social/Cultural,Local,2013,Mexico
329,Social/Cultural,Local,2013,Mexico
329,Social/Cultural,Local,2013,Mexico
329,Social/Cultural,Local,2013,Mexico
329,Social/Cultural,Local,2013,Mexico
329,Governance,Local,2013,Mexico
329,Governance,Local,2013,Mexico
331,Governance,Local,2013,Uruguay
331,Governance,Local,2013,Uruguay
331,Governance,Local,2013,Uruguay
331,Governance,Local,2013,Uruguay
339,Ecological,Sub-national,2013,Ecuador
339,Ecological,Sub-national,2013,Ecuador
339,Ecological,Sub-national,2013,Ecuador
339,Governance,Sub-national,2013,Ecuador
339,Governance,Sub-national,2013,Ecuador
339,Governance,Sub-national,2013,Ecuador
339,Governance,Sub-national,2013,Ecuador
365,Economic,Sub-national,2013,Indonesia
365,Ecological,Sub-national,2013,Indonesia
365,Ecological,Sub-national,2013,Indonesia
365,Ecological,Sub-national,2013,Indonesia
368,Economic,Local,2013,Indonesia
368,Social/Cultural,Local,2013,Indonesia
368,Social/Cultural,Local,2013,Indonesia
368,Governance,Local,2013,Indonesia
368,Governance,Local,2013,Indonesia
418,Governance,National,2013,Netherlands
418,Governance,National,2013,Netherlands
418,Governance,National,2013,Netherlands
418,Governance,National,2013,Netherlands
430,Ecological,Local,2013,Mexico
430,Social/Cultural,Local,2013,Mexico
430,Social/Cultural,Local,2013,Mexico
430,Social/Cultural,Local,2013,Mexico
430,Governance,Local,2013,Mexico
430,Governance,Local,2013,Mexico
430,Governance,Local,2013,Mexico
430,Governance,Local,2013,Mexico
450,Economic,Sub-national,2013,Spain
450,Economic,Sub-national,2013,Spain
450,Economic,Sub-national,2013,Spain
450,Ecological,Sub-national,2013,Spain
450,Ecological,Sub-national,2013,Spain
450,Social/Cultural,Sub-national,2013,Spain
450,Social/Cultural,Sub-national,2013,Spain
450,Governance,Sub-national,2013,Spain
455,Ecological,Local,2013,Spain
455,Ecological,Local,2013,Spain
477,Economic,Sub-national,2013,South Africa
477,Economic,Sub-national,2013,South Africa
477,Social/Cultural,Sub-national,2013,South Africa
477,Social/Cultural,Sub-national,2013,South Africa
477,Social/Cultural,Sub-national,2013,South Africa
477,Governance,Sub-national,2013,South Africa
478,Ecological,Local,2013,Chile
478,Ecological,Local,2013,Chile
478,Ecological,Local,2013,Chile
478,Ecological,Local,2013,Chile
478,Social/Cultural,Local,2013,Chile
478,Social/Cultural,Local,2013,Chile
478,Governance,Local,2013,Chile
478,Governance,Local,2013,Chile
478,Governance,Local,2013,Chile
478,Governance,Local,2013,Chile
478,Governance,Local,2013,Chile
478,Governance,Local,2013,Chile
479,Governance,Sub-national,2013,United States of America
479,Governance,Sub-national,2013,United States of America
479,Governance,Sub-national,2013,United States of America
494,Economic,Sub-national,2013,Indonesia
494,Ecological,Sub-national,2013,Indonesia
494,Social/Cultural,Sub-national,2013,Indonesia
494,Social/Cultural,Sub-national,2013,Indonesia
494,Governance,Sub-national,2013,Indonesia
496,Economic,Local,2013,United Kingdom
496,Ecological,Local,2013,United Kingdom
496,Social/Cultural,Local,2013,United Kingdom
496,Social/Cultural,Local,2013,United Kingdom
496,Social/Cultural,Local,2013,United Kingdom
496,Social/Cultural,Local,2013,United Kingdom
496,Governance,Local,2013,United Kingdom
496,Governance,Local,2013,United Kingdom
496,Governance,Local,2013,United Kingdom
532,Economic,Sub-national,2013,United Kingdom
532,Economic,Sub-national,2013,United Kingdom
532,Economic,Sub-national,2013,United Kingdom
532,Social/Cultural,Sub-national,2013,United Kingdom
532,Social/Cultural,Sub-national,2013,United Kingdom
532,Social/Cultural,Sub-national,2013,United Kingdom
532,Social/Cultural,Sub-national,2013,United Kingdom
532,Social/Cultural,Sub-national,2013,United Kingdom
532,Governance,Sub-national,2013,United Kingdom
533,Economic,Sub-national,2013,United Kingdom
533,Economic,Sub-national,2013,United Kingdom
533,Economic,Sub-national,2013,United Kingdom
533,Ecological,Sub-national,2013,United Kingdom
533,Ecological,Sub-national,2013,United Kingdom
533,Ecological,Sub-national,2013,United Kingdom
533,Governance,Sub-national,2013,United Kingdom
533,Governance,Sub-national,2013,United Kingdom
534,Social/Cultural,Local,2013,United Kingdom
534,Social/Cultural,Local,2013,United Kingdom
534,Social/Cultural,Local,2013,United Kingdom
534,Social/Cultural,Local,2013,United Kingdom
575,Social/Cultural,National,2013,South Africa
575,Social/Cultural,National,2013,South Africa
627,Social/Cultural,Sub-national,2013,Indonesia
633,Economic,Local,2013,Chile
633,Ecological,Local,2013,Chile
633,Ecological,Local,2013,Chile
633,Ecological,Local,2013,Chile
633,Social/Cultural,Local,2013,Chile
633,Social/Cultural,Local,2013,Chile
633,Social/Cultural,Local,2013,Chile
633,Governance,Local,2013,Chile
633,Governance,Local,2013,Chile
637,Ecological,Sub-national,2013,Philippines
637,Social/Cultural,Sub-national,2013,Philippines
637,Social/Cultural,Sub-national,2013,Philippines
637,Social/Cultural,Sub-national,2013,Philippines
651,Economic,Local,2013,Chile
651,Economic,Local,2013,Chile
651,Ecological,Local,2013,Chile
651,Social/Cultural,Local,2013,Chile
651,Social/Cultural,Local,2013,Chile
651,Social/Cultural,Local,2013,Chile
651,Social/Cultural,Local,2013,Chile
651,Social/Cultural,Local,2013,Chile
651,Governance,Local,2013,Chile
651,Governance,Local,2013,Chile
651,Governance,Local,2013,Chile
651,Governance,Local,2013,Chile
651,Governance,Local,2013,Chile
651,Governance,Local,2013,Chile
651,Governance,Local,2013,Chile
654,Governance,Sub-national,2013,Ecuador
654,Governance,Sub-national,2013,Ecuador
654,Governance,Sub-national,2013,Ecuador
654,Governance,Sub-national,2013,Ecuador
654,Governance,Sub-national,2013,Ecuador
654,Governance,Sub-national,2013,Ecuador
655,Governance,Local,2013,Chile
655,Governance,Local,2013,Chile
656,Governance,Local,2013,Chile
656,Governance,Local,2013,Chile
656,Governance,Local,2013,Chile
656,Governance,Local,2013,Chile
656,Governance,Local,2013,Chile
657,Governance,Local,2013,Argentina
657,Governance,Local,2013,Argentina
657,Governance,Local,2013,Argentina
657,Governance,Local,2013,Argentina
657,Governance,Local,2013,Argentina
658,Governance,Sub-national,2013,Mexico
658,Governance,Sub-national,2013,Mexico
658,Governance,Sub-national,2013,Mexico
658,Governance,Sub-national,2013,Mexico
658,Governance,Sub-national,2013,Mexico
659,Governance,Sub-national,2013,Mexico
659,Governance,Sub-national,2013,Mexico
659,Governance,Sub-national,2013,Mexico
659,Governance,Sub-national,2013,Mexico
659,Governance,Sub-national,2013,Mexico
660,Governance,Local,2013,Colombia
660,Governance,Local,2013,Colombia
660,Governance,Local,2013,Colombia
660,Governance,Local,2013,Colombia
660,Governance,Local,2013,Colombia
660,Governance,Local,2013,Colombia
676,Governance,National,2013,Peru
676,Governance,National,2013,Peru
676,Governance,National,2013,Peru
677,Ecological,National,2013,Chile
677,Ecological,National,2013,Chile
677,Governance,National,2013,Chile
677,Governance,National,2013,Chile
677,Governance,National,2013,Chile
677,Governance,National,2013,Chile
679,Ecological,National,2013,Mexico
679,Ecological,National,2013,Mexico
679,Ecological,National,2013,Mexico
679,Governance,National,2013,Mexico
679,Governance,National,2013,Mexico
679,Governance,National,2013,Mexico
679,Governance,National,2013,Mexico
680,Ecological,National,2013,Panama
680,Ecological,National,2013,Panama
680,Ecological,National,2013,Panama
680,Social/Cultural,National,2013,Panama
680,Social/Cultural,National,2013,Panama
680,Governance,National,2013,Panama
680,Governance,National,2013,Panama
680,Governance,National,2013,Panama
680,Governance,National,2013,Panama
688,Ecological,Sub-national,2013,Philippines
688,Social/Cultural,Sub-national,2013,Philippines
688,Social/Cultural,Sub-national,2013,Philippines
688,Governance,Sub-national,2013,Philippines
699,Ecological,Local,2013,Chile
699,Ecological,Local,2013,Chile
715,Ecological,Sub-national,2013,Costa Rica
737,Ecological,National,2013,Venezuela (Bolivarian Republic of)
737,Governance,National,2013,Venezuela (Bolivarian Republic of)
749,Ecological,National,2013,Solomon Islands
749,Social/Cultural,National,2013,Solomon Islands
749,Social/Cultural,National,2013,Solomon Islands
749,Social/Cultural,National,2013,Solomon Islands
784,Social/Cultural,Sub-national,2013,Canada
784,Social/Cultural,Sub-national,2013,Canada
784,Governance,Sub-national,2013,Canada
784,Governance,Sub-national,2013,Canada
806,Economic,Local,2013,Colombia
806,Ecological,Local,2013,Colombia
806,Ecological,Local,2013,Colombia
806,Ecological,Local,2013,Colombia
806,Social/Cultural,Local,2013,Colombia
806,Social/Cultural,Local,2013,Colombia
806,Social/Cultural,Local,2013,Colombia
806,Social/Cultural,Local,2013,Colombia
806,Social/Cultural,Local,2013,Colombia
806,Social/Cultural,Local,2013,Colombia
806,Governance,Local,2013,Colombia
806,Governance,Local,2013,Colombia
806,Governance,Local,2013,Colombia
806,Governance,Local,2013,Colombia
806,Governance,Local,2013,Colombia
820,Ecological,National,2013,Solomon Islands
820,Ecological,National,2013,Solomon Islands
820,Governance,National,2013,Solomon Islands
853,Ecological,Sub-national,2013,Bangladesh
853,Social/Cultural,Sub-national,2013,Bangladesh
853,Social/Cultural,Sub-national,2013,Bangladesh
853,Social/Cultural,Sub-national,2013,Bangladesh
894,Social/Cultural,Sub-national,2013,Bangladesh
894,Governance,Sub-national,2013,Bangladesh
907,Social/Cultural,National,2013,Poland
907,Governance,National,2013,Poland
907,Governance,National,2013,Poland
907,Governance,National,2013,Poland
921,Economic,Sub-national,2013,Canada
921,Economic,Sub-national,2013,Canada
921,Governance,Sub-national,2013,Canada
921,Governance,Sub-national,2013,Canada
944,Social/Cultural,Sub-national,2013,Greece
944,Governance,Sub-national,2013,Greece
944,Governance,Sub-national,2013,Greece
979,Social/Cultural,Sub-national,2013,Nigeria
979,Social/Cultural,Sub-national,2013,Nigeria
987,Ecological,Local,2013,Peru
991,Ecological,Sub-national,2013,Cyprus
993,Ecological,Sub-national,2013,United States of America
1035,Economic,Sub-national,2013,India
1035,Social/Cultural,Sub-national,2013,India
1035,Social/Cultural,Sub-national,2013,India
1035,Governance,Sub-national,2013,India
1732,Ecological,Local,2013,Belize
1732,Ecological,Local,2013,Belize
1732,Ecological,Local,2013,Belize
1732,Ecological,Local,2013,Belize
1732,Social/Cultural,Local,2013,Belize
1732,Governance,Local,2013,Belize
1732,Governance,Local,2013,Belize
1732,Governance,Local,2013,Belize
1732,Governance,Local,2013,Belize
1732,Governance,Local,2013,Belize
2236,Economic,Local,2013,Madagascar
2236,Ecological,Local,2013,Madagascar
2236,Ecological,Local,2013,Madagascar
2236,Social/Cultural,Local,2013,Madagascar
2236,Social/Cultural,Local,2013,Madagascar
2236,Social/Cultural,Local,2013,Madagascar
2236,Governance,Local,2013,Madagascar
2458,Ecological,National,2013,Mauritania
2458,Ecological,National,2013,Mauritania
2458,Ecological,National,2013,Mauritania
2528,Economic,Sub-national,2013,Bangladesh
2528,Economic,Sub-national,2013,Bangladesh
2528,Ecological,Sub-national,2013,Bangladesh
2528,Social/Cultural,Sub-national,2013,Bangladesh
2528,Social/Cultural,Sub-national,2013,Bangladesh
2528,Social/Cultural,Sub-national,2013,Bangladesh
2528,Governance,Sub-national,2013,Bangladesh
3263,Ecological,Local,2013,Brazil
3263,Ecological,Local,2013,Brazil
3263,Ecological,Local,2013,Brazil
3263,Ecological,Local,2013,Brazil
3263,Social/Cultural,Local,2013,Brazil
3263,Governance,Local,2013,Brazil
3263,Governance,Local,2013,Brazil
3399,Economic,Sub-national,2013,United States of America
3399,Economic,Sub-national,2013,United States of America
3399,Economic,Sub-national,2013,United States of America
3399,Economic,Sub-national,2013,United States of America
3399,Ecological,Sub-national,2013,United States of America
3399,Social/Cultural,Sub-national,2013,United States of America
3399,Social/Cultural,Sub-national,2013,United States of America
3399,Social/Cultural,Sub-national,2013,United States of America
3399,Social/Cultural,Sub-national,2013,United States of America
3400,Ecological,Local,2013,United States of America
3400,Ecological,Local,2013,United States of America
3400,Social/Cultural,Local,2013,United States of America
3400,Governance,Local,2013,United States of America
3400,Governance,Local,2013,United States of America
3401,Economic,National,2013,Northern Mariana Islands
3401,Social/Cultural,National,2013,Northern Mariana Islands
3401,Social/Cultural,National,2013,Northern Mariana Islands
3401,Social/Cultural,National,2013,Northern Mariana Islands
3401,Governance,National,2013,Northern Mariana Islands
3403,Economic,Local,2013,United States of America
3403,Ecological,Local,2013,United States of America
3403,Social/Cultural,Local,2013,United States of America
3403,Social/Cultural,Local,2013,United States of America
3681,Economic,National,2013,Bangladesh
3681,Economic,National,2013,Bangladesh
3681,Economic,National,2013,Bangladesh
3681,Economic,National,2013,Bangladesh
3681,Economic,National,2013,Bangladesh
3681,Ecological,National,2013,Bangladesh
3681,Ecological,National,2013,Bangladesh
3681,Ecological,National,2013,Bangladesh
3681,Ecological,National,2013,Bangladesh
3681,Ecological,National,2013,Bangladesh
3681,Ecological,National,2013,Bangladesh
3681,Social/Cultural,National,2013,Bangladesh
3681,Social/Cultural,National,2013,Bangladesh
3681,Social/Cultural,National,2013,Bangladesh
3681,Social/Cultural,National,2013,Bangladesh
3681,Social/Cultural,National,2013,Bangladesh
3681,Governance,National,2013,Bangladesh
3681,Governance,National,2013,Bangladesh
3681,Governance,National,2013,Bangladesh
3681,Governance,National,2013,Bangladesh
3681,Governance,National,2013,Bangladesh
3748,Ecological,Local,2013,Iran (Islamic Republic of)
3748,Ecological,Local,2013,Iran (Islamic Republic of)
3770,Economic,Local,2013,Brazil
3770,Economic,Local,2013,Brazil
3770,Ecological,Local,2013,Brazil
3770,Ecological,Local,2013,Brazil
3770,Governance,Local,2013,Brazil
3870,Economic,Sub-national,2013,Portugal
3870,Economic,Sub-national,2013,Portugal
3870,Economic,Sub-national,2013,Portugal
3870,Ecological,Sub-national,2013,Portugal
3870,Social/Cultural,Sub-national,2013,Portugal
3870,Governance,Sub-national,2013,Portugal
3870,Governance,Sub-national,2013,Portugal
3876,Economic,National,2013,Chile
3876,Economic,National,2013,Chile
3876,Economic,National,2013,Chile
3876,Ecological,National,2013,Chile
3876,Social/Cultural,National,2013,Chile
3876,Social/Cultural,National,2013,Chile
3876,Governance,National,2013,Chile
3876,Governance,National,2013,Chile
3876,Governance,National,2013,Chile
51,Economic,Local,2014,Ireland
51,Economic,Local,2014,Ireland
51,Ecological,Local,2014,Ireland
51,Ecological,Local,2014,Ireland
51,Ecological,Local,2014,Ireland
51,Social/Cultural,Local,2014,Ireland
51,Social/Cultural,Local,2014,Ireland
51,Social/Cultural,Local,2014,Ireland
51,Social/Cultural,Local,2014,Ireland
51,Social/Cultural,Local,2014,Ireland
51,Social/Cultural,Local,2014,Ireland
51,Social/Cultural,Local,2014,Ireland
51,Social/Cultural,Local,2014,Ireland
51,Social/Cultural,Local,2014,Ireland
51,Social/Cultural,Local,2014,Ireland
51,Social/Cultural,Local,2014,Ireland
51,Governance,Local,2014,Ireland
51,Governance,Local,2014,Ireland
51,Governance,Local,2014,Ireland
51,Governance,Local,2014,Ireland
51,Governance,Local,2014,Ireland
172,Social/Cultural,National,2014,South Africa
172,Social/Cultural,National,2014,South Africa
172,Governance,National,2014,South Africa
257,Ecological,Local,2014,Mexico
257,Social/Cultural,Local,2014,Mexico
257,Governance,Local,2014,Mexico
257,Governance,Local,2014,Mexico
257,Governance,Local,2014,Mexico
258,Economic,National,2014,French Guiana
258,Ecological,National,2014,French Guiana
258,Ecological,National,2014,French Guiana
258,Social/Cultural,National,2014,French Guiana
258,Social/Cultural,National,2014,French Guiana
258,Social/Cultural,National,2014,French Guiana
258,Social/Cultural,National,2014,French Guiana
258,Governance,National,2014,French Guiana
258,Governance,National,2014,French Guiana
265,Ecological,Sub-national,2014,Uruguay
265,Governance,Sub-national,2014,Uruguay
340,Economic,National,2014,Peru
340,Social/Cultural,National,2014,Peru
340,Governance,National,2014,Peru
559,Ecological,National,2014,Thailand
559,Ecological,National,2014,Thailand
559,Social/Cultural,National,2014,Thailand
559,Social/Cultural,National,2014,Thailand
559,Social/Cultural,National,2014,Thailand
559,Social/Cultural,National,2014,Thailand
559,Social/Cultural,National,2014,Thailand
559,Governance,National,2014,Thailand
559,Governance,National,2014,Thailand
603,Governance,National,2014,Senegal
603,Governance,National,2014,Senegal
603,Governance,National,2014,Senegal
603,Governance,National,2014,Senegal
641,Ecological,National,2014,Philippines
641,Ecological,National,2014,Philippines
641,Social/Cultural,National,2014,Philippines
641,Social/Cultural,National,2014,Philippines
641,Governance,National,2014,Philippines
810,Ecological,Local,2014,Mexico
810,Ecological,Local,2014,Mexico
810,Social/Cultural,Local,2014,Mexico
810,Social/Cultural,Local,2014,Mexico
810,Social/Cultural,Local,2014,Mexico
810,Governance,Local,2014,Mexico
810,Governance,Local,2014,Mexico
810,Governance,Local,2014,Mexico
810,Governance,Local,2014,Mexico
810,Governance,Local,2014,Mexico
840,Social/Cultural,Sub-national,2014,United Republic of Tanzania
840,Social/Cultural,Sub-national,2014,United Republic of Tanzania
840,Governance,Sub-national,2014,United Republic of Tanzania
840,Governance,Sub-national,2014,United Republic of Tanzania
840,Governance,Sub-national,2014,United Republic of Tanzania
855,Ecological,Sub-national,2014,Bangladesh
855,Social/Cultural,Sub-national,2014,Bangladesh
924,Economic,National,2014,Portugal
957,Ecological,Sub-national,2014,Canada
957,Social/Cultural,Sub-national,2014,Canada
957,Social/Cultural,Sub-national,2014,Canada
957,Governance,Sub-national,2014,Canada
957,Governance,Sub-national,2014,Canada
988,Ecological,Local,2014,Brazil
988,Social/Cultural,Local,2014,Brazil
988,Governance,Local,2014,Brazil
989,Governance,Local,2014,Brazil
989,Governance,Local,2014,Brazil
990,Ecological,Local,2014,Brazil
990,Social/Cultural,Local,2014,Brazil
990,Social/Cultural,Local,2014,Brazil
990,Governance,Local,2014,Brazil
1002,Economic,National,2014,Papua New Guinea
